,Unnamed: 0,Agency,Organization,Account Type,Character Code,Object,2015,2016 adjusted,2017 adjusted,2018 adjusted
3828,3828,51 -  PARKS,51190 - PARK COM REC WPCRC GENERAL,Expense,54 - PURCHASED SERVICES,54625 - CREDIT CARD SERVICES,61.58,0.0,0.0,0.0
3829,3829,51 -  PARKS,51210 - PARK MTC FOREST ADMIN,Expense,54 - PURCHASED SERVICES,54625 - CREDIT CARD SERVICES,61.58,0.0,0.0,0.0
3830,3830,50 -  LIBRARY,50300758 - LIB COL RES & ACCESS SEQUOYA,Expense,53 - SUPPLIES,53110 - OFFICE SUPPLIES,61.58,0.0,0.0,0.0
3831,3831,50 -  LIBRARY,50300757 - LIB COL RES & ACCESS PINNEY,Expense,53 - SUPPLIES,53110 - OFFICE SUPPLIES,61.58,754.9303691963294,0.0,0.0
3832,3832,40 -  ENGINEERING,40116 - ENG ADMIN INSPECTION SURVEY,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,61.67,53.22966686033596,31.03070056180481,25.881065569089447
3833,3833,50 -  LIBRARY,50223751 - LIB COMM ENGAGE ADULT CENTRAL,Expense,53 - SUPPLIES,53140 - HARDWARE SUPPLIES,62.04,0.0,0.0,919.3499155605232
3834,3834,22 -  EMPLOYEE ASSISTANCE PROGRAM,22100 - EMPLOYEE ASSISTANCE PROGRAM,Expense,57 - INTER DEPART CHARGES,57175 - ID CHARGE FROM INSURANCE,62.22,0.0,0.0,0.0
3835,3835,62 -  COMMUNITY DEVELOPMENT,62448 - CHILD CARE SERVICES,Expense,52 - BENEFITS,52716 - POST EMPLOYMENT HEALTH PLANS,62.4,0.0,1267.5168441043961,0.0
3836,3836,00 -  UNDEFINED,110020 - GENERAL FUND EXPENSE,Expense,53 - SUPPLIES,53250 - FOOD AND BEVERAGE,62.78,63.61811719270664,63.7099070909555,24.85036182519805
3837,3837,62 -  COMMUNITY DEVELOPMENT,62474 - AGING MASTERY PRGM,Expense,54 - PURCHASED SERVICES,54650 - ADVERTISING SERVICES,62.78,63.61811719270664,63.7099070909555,24.85036182519805
3838,3838,62 -  COMMUNITY DEVELOPMENT,62551 - CD DIVISION 27 PRGM ADMIN,Expense,52 - BENEFITS,52716 - POST EMPLOYMENT HEALTH PLANS,62.91,102.7951520019139,61.00441788572314,0.0
3839,3839,62 -  COMMUNITY DEVELOPMENT,62474 - AGING MASTERY PRGM,Expense,51 - SALARIES,51210 - HOURLY WAGES,63.0,0.0,0.0,0.0
3840,3840,62 -  COMMUNITY DEVELOPMENT,62550 - CD DIVISION 26 PRGM ADMIN,Expense,52 - BENEFITS,52716 - POST EMPLOYMENT HEALTH PLANS,63.26,0.0,0.0,0.0
3841,3841,62 -  COMMUNITY DEVELOPMENT,62474 - AGING MASTERY PRGM,Expense,53 - SUPPLIES,53165 - BOOKS AND SUBSCRIPTIONS,63.48,0.0,0.0,0.0
3842,3842,40 -  ENGINEERING,40472 - ENG FAC MAINT CUSTODIAL SVCS,Expense,53 - SUPPLIES,53140 - HARDWARE SUPPLIES,63.87,60.508514328679574,177.24348277145884,491.532213864391
3843,3843,62 -  COMMUNITY DEVELOPMENT,62471 - SENIOR CENTER,Expense,52 - BENEFITS,52716 - POST EMPLOYMENT HEALTH PLANS,64.0,0.0,0.0,0.0
3844,3844,40 -  ENGINEERING,40360 - ENG FAC MGMT ADMIN,Expense,57 - INTER DEPART CHARGES,57140 - ID CHARGE FROM ENGINEERING,64.0,18.865584254686514,0.0,0.0
3845,3845,45 -  TRAFFIC ENGINEERING,45500 - TE SIGNALS,Expense,53 - SUPPLIES,53410 - MACHINERY AND EQUIPMENT,64.69,52.69489439327398,116.09360847685222,162.69043957478402
3846,3846,65 -  PLANNING,65101 - PL NEIGH PLAN PRES DESIGN ADMI,Expense,54 - PURCHASED SERVICES,54230 - FACILITY RENTAL,64.87,0.0,1096.8964764840978,0.0
3847,3847,50 -  LIBRARY,50224 - LIB COMM ENGAGE ALL AGES,Expense,53 - SUPPLIES,53310 - BUILDING,64.9,0.0,0.0,0.0
3848,3848,62 -  COMMUNITY DEVELOPMENT,62331630 - MEADOWOOD NEIGHBORHOOD CNTR,Expense,54 - PURCHASED SERVICES,54232 - CUSTODIAL BUILDING USE CHARGES,65.16,0.0,0.0,25.181321742961334
3849,3849,30 -  FIRE,30120 - FIRE MEDICAL PROGRAM GENERAL,Expense,59 - TRANSFER OUT,59123 - TRANSFER OUT TO GRANTS,65.33,77.02704164459406,3.5976218463842446,11.819997062974718
3850,3850,31 -  POLICE,31100 - POLICE FIELD,Expense,53 - SUPPLIES,53230 - MEDICAL SUPPLIES,65.5,35.364305182932036,287.2861046387591,315.98161748509057
3851,3851,22 -  EMPLOYEE ASSISTANCE PROGRAM,22100 - EMPLOYEE ASSISTANCE PROGRAM,Expense,54 - PURCHASED SERVICES,54645 - CONSULTING SERVICES,65.5,35.364305182932036,287.2861046387591,315.98161748509057
3852,3852,31 -  POLICE,31111 - MOUNTED,Expense,53 - SUPPLIES,53410 - MACHINERY AND EQUIPMENT,65.69,0.0,0.0,0.0
3853,3853,51 -  PARKS,51180 - PARK COM REC OLBRICH GENERAL,Expense,53 - SUPPLIES,53410 - MACHINERY AND EQUIPMENT,66.0,0.0,0.0,0.0
3854,3854,62 -  COMMUNITY DEVELOPMENT,62331630 - MEADOWOOD NEIGHBORHOOD CNTR,Expense,54 - PURCHASED SERVICES,54230 - FACILITY RENTAL,66.42,9.903193834481106,193.94187851128,0.0
3855,3855,64 -  PCED OFFICE OF DIRECTOR,64100 - PCED ADMIN AND SUPPORT,Expense,54 - PURCHASED SERVICES,54635 - STORAGE SERVICES,66.57,37.919329192228155,43.86965291925155,39.488246187985936
3856,3856,50 -  LIBRARY,50100755 - LIB PUBLIC SERVICE MEADOWRIDGE,Expense,53 - SUPPLIES,53155 - PROGRAM SUPPLIES,67.0,548.8350023069431,1551.5156339023893,3475.6370403759393
3857,3857,44 -  STREETS,44601 - ST ROADSIDE CLEANUP ADMIN,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,67.38,66.73762325056819,0.0,0.0
3858,3858,62 -  COMMUNITY DEVELOPMENT,62442 - CRISIS SUPPORT SERVICES,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,68.27,62.84566807361711,45.72179785903427,41.15250177445278
3859,3859,62 -  COMMUNITY DEVELOPMENT,62443 - CMTY OUTREACH ACCESS RESOURCES,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,68.45,30.15522522599497,36.102280684874785,32.85013583741934
3860,3860,15 -  FINANCE,15300 - FIN RISK MGMT,Expense,54 - PURCHASED SERVICES,54810 - OTHER SERVICES AND EXPENSES,68.78,804.2185649105419,1294.988711195519,1307.0836432166952
3861,3861,60 -  BUILDING INSPECTION,60200 - BI HEALTH AND WLFARE,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,69.23,72.54089483757413,63.496571024593095,58.64609742765536
3862,3862,44 -  STREETS,44501 - ST STREET REPAIR MAINT ADMIN,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,69.31,54.348727763632326,109.69352648598,0.0
3863,3863,65 -  PLANNING,65101 - PL NEIGH PLAN PRES DESIGN ADMI,Expense,54 - PURCHASED SERVICES,54510 - RECRUITMENT,69.77,140.82341632632136,245.0067751233001,217.0151460762158
3864,3864,30 -  FIRE,30280 - FIRE COMMUNITY OUTREACH & EDUC,Expense,57 - INTER DEPART CHARGES,57145 - ID CHARGE FROM TRAFFIC ENGINEE,69.87,0.0,0.0,0.0
3865,3865,62 -  COMMUNITY DEVELOPMENT,62331630 - MEADOWOOD NEIGHBORHOOD CNTR,Expense,54 - PURCHASED SERVICES,54218 - FIRE PROTECTION,70.0,0.0,0.0,0.0
3866,3866,60 -  BUILDING INSPECTION,60100 - BI INSPECTION,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,70.0,0.0,0.0,0.0
3867,3867,50 -  LIBRARY,50224 - LIB COMM ENGAGE ALL AGES,Expense,53 - SUPPLIES,53250 - FOOD AND BEVERAGE,70.39,913.5102120678757,362.574341876838,1003.6217666207076
3868,3868,44 -  STREETS,44301 - ST SNOW AND ICE ADMIN,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,70.51,0.0,68.37420926915178,48.66056390885432
3869,3869,15 -  FINANCE,15200 - FIN BUDGET AND PROGRAM MGMT,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,70.51,62.94470001196193,38.788375702256005,0.0
3870,3870,40 -  ENGINEERING,40362 - ENG FAC MGMT DESIGN CONSTRUCT,Expense,53 - SUPPLIES,53250 - FOOD AND BEVERAGE,70.55,617.7513282010971,0.0,0.0
3871,3871,44 -  STREETS,44201 - ST RECYCLING ADMIN,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,70.67,59.706355628086605,519.5315041560168,736.3007130444714
3872,3872,19 -  MAYOR,19100 - MAYOR,Expense,53 - SUPPLIES,53210 - WORK SUPPLIES,70.82,15.825303747500813,613.321796604072,177.79166782244053
3873,3873,40 -  ENGINEERING,40250 - ENG MAPPING ADMIN,Expense,57 - INTER DEPART CHARGES,57142 - ID CHARGE FROM LANDFILL,71.06,0.0,0.0,0.0
3874,3874,50 -  LIBRARY,50200 - LIB COMM ENGAGE,Expense,51 - SALARIES,51140 - COMPENSATED ABSENCE,71.57,13.666407491583929,0.3684895691714321,17.739451592112452
3875,3875,22 -  EMPLOYEE ASSISTANCE PROGRAM,22100 - EMPLOYEE ASSISTANCE PROGRAM,Expense,53 - SUPPLIES,53250 - FOOD AND BEVERAGE,71.66,0.0,0.0,0.0
3876,3876,22 -  EMPLOYEE ASSISTANCE PROGRAM,22100 - EMPLOYEE ASSISTANCE PROGRAM,Expense,54 - PURCHASED SERVICES,54515 - MILEAGE,72.0,0.0,0.0,0.0
3877,3877,51 -  PARKS,51110 - PARK COM REC ADMIN,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,72.0,71.30299560826398,58.18256355338403,64.30078402258246
3878,3878,22 -  EMPLOYEE ASSISTANCE PROGRAM,22100 - EMPLOYEE ASSISTANCE PROGRAM,Expense,54 - PURCHASED SERVICES,54121 - CELLULAR TELEPHONE,72.0,71.30299560826398,65.94023869383521,58.6271854323546
3879,3879,51 -  PARKS,51180 - PARK COM REC OLBRICH GENERAL,Expense,54 - PURCHASED SERVICES,54618 - BANK SERVICES,72.3,0.0,0.0,0.0
3880,3880,51 -  PARKS,51147 - PARK RANGERS,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,72.38,0.0,0.0,0.0
3881,3881,51 -  PARKS,51242 - PARK MTC WEST PARKS,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,72.53,87.58384627215092,4.033991073034625,13.266764703482824
3882,3882,11 -  ATTORNEY,11100 - ATTY ORDINANCE ENFORCEMENT,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,72.91,800.5642863856183,0.0,0.0
3883,3883,44 -  STREETS,44110 - ST REFUSE COLLECTION,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,72.98,-113.55002050616041,0.0,31.857256084129453
3884,3884,51 -  PARKS,51244 - PARK MTC MALL CONCOURSE,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,73.0,0.0,618.1897377547051,0.0
3885,3885,11 -  ATTORNEY,11200 - ATTY LEGISLATIVE SERVICES,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,73.22,0.0,0.0,33.65389563770161
3886,3886,40 -  ENGINEERING,40111 - ENG ADMIN EMPLOYEE LEAVE,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,73.59,0.0,0.0,76.56521297512502
3887,3887,51 -  PARKS,51241 - PARK MTC EAST PARKS,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,73.64,1563.7836288214085,670.0788873503981,611.7935919819208
3888,3888,62 -  COMMUNITY DEVELOPMENT,62334 - NBRHD SPPT SVCS PLANNING CNCLS,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,75.0,0.0,0.0,62.409584492506504
3889,3889,22 -  EMPLOYEE ASSISTANCE PROGRAM,22100 - EMPLOYEE ASSISTANCE PROGRAM,Expense,54 - PURCHASED SERVICES,54535 - MEMBERSHIPS,75.21,0.0,0.0,80.33815603762655
3890,3890,62 -  COMMUNITY DEVELOPMENT,62448 - CHILD CARE SERVICES,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,75.22,227.95171568208613,99.5600633337656,1533.8668348657534
3891,3891,51 -  PARKS,51310 - PARK PLANNING DEVELOP ADMIN,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,76.01,0.0,0.0,0.0
3892,3892,10 -  ASSESSOR,10110 - ASSESSOR RESIDENTIAL,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,76.33,80.94870640304858,77.02401705075488,138.39798161095837
3893,3893,51 -  PARKS,51170 - PARK COM REC GOODMAN POOL,Expense,53 - SUPPLIES,53330 - PLUMBING SUPPLIES,76.48,0.0,32.70829781092738,0.0
3894,3894,44 -  STREETS,44101 - ST SOLID WASTE ADMIN,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,77.33,0.0,48.48546962782,0.0
3895,3895,19 -  MAYOR,19100 - MAYOR,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,77.65,0.0,0.0,0.0
3896,3896,60 -  BUILDING INSPECTION,60500 - BI SYSTEMATIC CODE ENFORCEMENT,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,78.71,0.0,0.0,0.0
3897,3897,15 -  FINANCE,15200 - FIN BUDGET AND PROGRAM MGMT,Expense,54 - PURCHASED SERVICES,54810 - OTHER SERVICES AND EXPENSES,78.71,0.0,0.0,0.0
3898,3898,51 -  PARKS,51150 - PARK COM REC COM SERVICES,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,78.98,36.275399015704295,100.33583084781073,98.12488761799091
3899,3899,15 -  FINANCE,15100 - FIN ACCOUNTING,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,79.44,18.59819802115552,53.838265474731344,96.13912811141115
3900,3900,22 -  EMPLOYEE ASSISTANCE PROGRAM,22100 - EMPLOYEE ASSISTANCE PROGRAM,Expense,53 - SUPPLIES,53165 - BOOKS AND SUBSCRIPTIONS,80.0,0.0,0.0,0.0
3901,3901,11 -  ATTORNEY,11300 - ATTY COUNSEL REPRESENTATION,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,80.0,0.0,0.0,0.0
3902,3902,22 -  EMPLOYEE ASSISTANCE PROGRAM,22100 - EMPLOYEE ASSISTANCE PROGRAM,Expense,54 - PURCHASED SERVICES,54120 - TELEPHONE,80.0,0.0,0.0,697.6635066450197
3903,3903,65 -  PLANNING,65300 - PL METROPOLITAN PLANNING ORG,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,80.0,0.0,252.12444206466407,295.02712669184893
3904,3904,50 -  LIBRARY,50400760 - LIB FAC SUPPORT CENTER BADGER,Expense,54 - PURCHASED SERVICES,54130 - SYSTEMS COMMUNICATION INTERNET,80.0,79.22555067584888,0.0,37.82399060151909
3905,3905,50 -  LIBRARY,50100751 - LIB PUBLIC SERVICE CENTRAL,Expense,54 - PURCHASED SERVICES,54695 - PROGRAM SERVICES,80.0,118.83832601377331,77.57675140451201,37.82399060151909
3906,3906,50 -  LIBRARY,50200 - LIB COMM ENGAGE,Expense,52 - BENEFITS,52610 - FICA MEDICARE BENEFITS,80.0,249.1049377125378,532.564398391975,37.82399060151909
3907,3907,22 -  EMPLOYEE ASSISTANCE PROGRAM,22100 - EMPLOYEE ASSISTANCE PROGRAM,Expense,53 - SUPPLIES,53155 - PROGRAM SUPPLIES,80.0,2324.279592952716,0.0,0.0
3908,3908,60 -  BUILDING INSPECTION,60300 - BI ZONING AND SIGNS,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,80.84,74.64037193048412,75.50157330444131,83.40189927634961
3909,3909,31 -  POLICE,31100 - POLICE FIELD,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,80.98,7.9126518737504075,498.53729580717095,570.9153141393292
3910,3910,17 -  INFORMATION TECHNOLOGY,17100 - IT APPLICATION DEVELOP SUPPORT,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,81.07,74.51163041063586,75.8797599675383,82.68324345492073
3911,3911,12 -  CIVIL RIGHTS,12100 - CIVIL RIGHTS,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,81.23,6.1102705958748444,7.912828643260227,6.855598296525336
3912,3912,40 -  ENGINEERING,40250 - ENG MAPPING ADMIN,Expense,57 - INTER DEPART CHARGES,57184 - ID CHARGE FROM STORMWATER,81.63,383.92701857516363,631.9790053168572,9.635661605736988
3913,3913,16 -  HUMAN RESOURCES,16300 - HR ORGANIZATIONAL & HEALTH DEV,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,82.0,0.0,322.1956427707895,0.0
3914,3914,31 -  POLICE,31200 - POLICE SUPPORT,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,82.02,913.4904056802063,0.0,0.0
3915,3915,17 -  INFORMATION TECHNOLOGY,17200 - IT TECHNICAL SERVICES,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,82.14,28.422166304960786,30.371298174866446,33.18109575518263
3916,3916,40 -  ENGINEERING,40139 - ENG MEDIAN MAINTENANCE,Expense,57 - INTER DEPART CHARGES,57142 - ID CHARGE FROM LANDFILL,82.87,0.0,0.0,0.0
3917,3917,51 -  PARKS,51210 - PARK MTC FOREST ADMIN,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,83.02,455.28943334643446,121.74701423545605,236.39994125949437
3918,3918,50 -  LIBRARY,50400756 - LIB FACILITIES MONROE,Expense,53 - SUPPLIES,53410 - MACHINERY AND EQUIPMENT,83.21,165.95772227823446,0.0,0.0
3919,3919,45 -  TRAFFIC ENGINEERING,45100 - TE SIGNING,Expense,53 - SUPPLIES,53240 - SNOW REMOVAL SUPPLIES,83.34,74.64037193048412,75.50157330444131,83.40189927634961
3920,3920,62 -  COMMUNITY DEVELOPMENT,62331630 - MEADOWOOD NEIGHBORHOOD CNTR,Expense,54 - PURCHASED SERVICES,54210 - BUILDING IMPROV REPAIR MAINT,83.73,84.86046796766863,84.96593697579179,33.13381576693073
3921,3921,22 -  EMPLOYEE ASSISTANCE PROGRAM,22100 - EMPLOYEE ASSISTANCE PROGRAM,Expense,53 - SUPPLIES,53110 - OFFICE SUPPLIES,83.73,84.86046796766863,84.96593697579179,33.13381576693073
3922,3922,16 -  HUMAN RESOURCES,16100 - HR SERVICES,Expense,51 - SALARIES,51410 - ELECTION OFFICIALS WAGES,83.74,140.41738537910766,0.0,101.80327070398864
3923,3923,51 -  PARKS,51243 - PARK MTC CENTRAL PARKS,Expense,53 - SUPPLIES,53240 - SNOW REMOVAL SUPPLIES,83.85,74.64037193048412,55.23464700001256,43.752901128307215
3924,3924,51 -  PARKS,51241 - PARK MTC EAST PARKS,Expense,53 - SUPPLIES,53240 - SNOW REMOVAL SUPPLIES,83.93,36.97852577795246,160.2541742138707,198.3679187096669
3925,3925,50 -  LIBRARY,50100755 - LIB PUBLIC SERVICE MEADOWRIDGE,Expense,54 - PURCHASED SERVICES,54695 - PROGRAM SERVICES,84.0,353.60343905398247,173.13191494701968,23.639994125949435
3926,3926,50 -  LIBRARY,50224 - LIB COMM ENGAGE ALL AGES,Expense,53 - SUPPLIES,53315 - BUILDING SUPPLIES,84.0,366.418171875801,0.0,0.0
3927,3927,50 -  LIBRARY,50224 - LIB COMM ENGAGE ALL AGES,Expense,54 - PURCHASED SERVICES,54210 - BUILDING IMPROV REPAIR MAINT,84.27,952.815988396931,358.43368277062217,239.3880365170144
3928,3928,51 -  PARKS,51242 - PARK MTC WEST PARKS,Expense,53 - SUPPLIES,53240 - SNOW REMOVAL SUPPLIES,84.31,254.78937097352997,1141.4934114477667,0.0
3929,3929,51 -  PARKS,51244 - PARK MTC MALL CONCOURSE,Expense,53 - SUPPLIES,53240 - SNOW REMOVAL SUPPLIES,85.01,0.0,0.0,0.0
3930,3930,51 -  PARKS,51243 - PARK MTC CENTRAL PARKS,Expense,53 - SUPPLIES,53365 - FERTILIZERS AND CHEMICALS,85.1,0.0,0.0,0.0
3931,3931,50 -  LIBRARY,50224 - LIB COMM ENGAGE ALL AGES,Expense,53 - SUPPLIES,53140 - HARDWARE SUPPLIES,85.44,925.2256903740663,6175.652449058988,7166.416939293319
3932,3932,13 -  CLERK,13100 - CLERK,Expense,54 - PURCHASED SERVICES,54350 - LEASE RENTAL OF EQUIPMENT,86.35,20.519417625044856,57.3777047575622,104.93320592626436
3933,3933,40 -  ENGINEERING,40139 - ENG MEDIAN MAINTENANCE,Expense,57 - INTER DEPART CHARGES,57184 - ID CHARGE FROM STORMWATER,86.36,6.328140860233427,0.0,0.0
3934,3934,50 -  LIBRARY,50223751 - LIB COMM ENGAGE ADULT CENTRAL,Expense,53 - SUPPLIES,53250 - FOOD AND BEVERAGE,86.97,86.12807677848221,0.0,0.0
3935,3935,40 -  ENGINEERING,40139 - ENG MEDIAN MAINTENANCE,Expense,57 - INTER DEPART CHARGES,57183 - ID CHARGE FROM SEWER,86.98,10260.42184247851,6239.3235677742405,27653.989480554443
3936,3936,22 -  EMPLOYEE ASSISTANCE PROGRAM,22100 - EMPLOYEE ASSISTANCE PROGRAM,Expense,53 - SUPPLIES,53130 - FURNITURE,87.15,0.0,0.0,0.0
3937,3937,51 -  PARKS,51243 - PARK MTC CENTRAL PARKS,Expense,54 - PURCHASED SERVICES,54240 - LANDFILL,87.36,47.13920265213008,383.06430134155477,421.29306331737
3938,3938,50 -  LIBRARY,50200 - LIB COMM ENGAGE,Expense,51 - SALARIES,51210 - HOURLY WAGES,87.36,47.13920265213008,403.41850149131363,421.29306331737
3939,3939,62 -  COMMUNITY DEVELOPMENT,62331631 - THERESA TERRACE NBRHD CENTER,Expense,54 - PURCHASED SERVICES,54210 - BUILDING IMPROV REPAIR MAINT,87.88,0.0,0.0,0.0
3940,3940,31 -  POLICE,31100 - POLICE FIELD,Expense,59 - TRANSFER OUT,59140 - TRANSFER OUT TO CAPITAL PROJEC,88.07,284.06321194825614,31.29252209779504,61.45452872981814
3941,3941,22 -  EMPLOYEE ASSISTANCE PROGRAM,22100 - EMPLOYEE ASSISTANCE PROGRAM,Expense,54 - PURCHASED SERVICES,54335 - SYSTEM AND SOFTWARE MAINTENANC,88.19,16.68688161110067,48.09758587079745,233.18490205836517
3942,3942,51 -  PARKS,51220 - PARK MTC FORESTRY GENERAL,Expense,54 - PURCHASED SERVICES,54240 - LANDFILL,88.86,2.2777345819306545,41.64901841029739,45.73866063488696
3943,3943,64 -  PCED OFFICE OF DIRECTOR,64100 - PCED ADMIN AND SUPPORT,Expense,59 - TRANSFER OUT,59123 - TRANSFER OUT TO GRANTS,88.86,2.2777345819306545,41.64901841029739,45.73866063488696
3944,3944,13 -  CLERK,13100 - CLERK,Expense,54 - PURCHASED SERVICES,54335 - SYSTEM AND SOFTWARE MAINTENANC,88.86,195.07311215160888,41.64901841029739,45.73866063488696
3945,3945,45 -  TRAFFIC ENGINEERING,45800 - TE BICYCLE AND PEDESTRIAN SVCS,Expense,59 - TRANSFER OUT,59123 - TRANSFER OUT TO GRANTS,89.0,0.0,0.0,0.0
3946,3946,31 -  POLICE,31110 - CANINE,Expense,59 - TRANSFER OUT,59140 - TRANSFER OUT TO CAPITAL PROJEC,89.0,88.37610177890942,0.0,330.03322999355487
3947,3947,00 -  UNDEFINED,110020 - GENERAL FUND EXPENSE,Expense,59 - TRANSFER OUT,59122 - TRANSFER OUT TO LOANS,89.12,0.0,0.0,0.0
3948,3948,65 -  PLANNING,65300 - PL METROPOLITAN PLANNING ORG,Expense,59 - TRANSFER OUT,59123 - TRANSFER OUT TO GRANTS,89.23,0.0,0.0,0.0
3949,3949,44 -  STREETS,44661 - ST STUMP REMOVALS,Revenue,49 - TRANSFER IN,49124 - TRANSFER IN FROM OTHER RESTRIC,89.88,40.860577761069045,241.6321864372038,0.0
3950,3950,50 -  LIBRARY,50300751 - LIB COL RES & ACCESS CENTRAL,Revenue,49 - TRANSFER IN,49150 - TRANSFER IN FROM PERMANENT,89.95,0.0,0.0,0.0
3951,3951,15 -  FINANCE,15100 - FIN ACCOUNTING,Revenue,49 - TRANSFER IN,49124 - TRANSFER IN FROM OTHER RESTRIC,90.0,0.0,0.0,0.0
3952,3952,60 -  BUILDING INSPECTION,60100 - BI INSPECTION,Expense,58 - INTER DEPART BILLING,58162 - ID BILLING TO COMMUNITY DEVEL,90.0,399.86125745484367,0.0,175.28582844508986
3953,3953,40 -  ENGINEERING,40110 - ENG ADMIN DIVISION,Revenue,48 - OTHER FINANCE SOURCE,48110 - SALE OF ASSETS,90.25,61.03338360190708,0.0,0.0
3954,3954,50 -  LIBRARY,50200 - LIB COMM ENGAGE,Revenue,47 - MISC REVENUE,47190 - MISCELLANEOUS REVENUE,90.87,36.13675430202157,44.36420470945531,112.05357215700032
3955,3955,30 -  FIRE,30280 - FIRE COMMUNITY OUTREACH & EDUC,Revenue,47 - MISC REVENUE,47190 - MISCELLANEOUS REVENUE,91.09,403.7730190194638,164.30755947475646,0.0
3956,3956,31 -  POLICE,31155 - TRAFFIC AND SPECIAL SERVICES,Revenue,48 - OTHER FINANCE SOURCE,48110 - SALE OF ASSETS,91.17,9.487259693432902,64.24324725686151,219.284585512307
3957,3957,65 -  PLANNING,65110 - PL NEIGHBORHOOD PLANNING,Revenue,43 - CHARGES FOR SERVICES,43710 - REIMBURSEMENT OF EXPENSE,91.18,0.0,128.61255673475534,1032.4909274473173
3958,3958,31 -  POLICE,31125 - EAST,Revenue,43 - CHARGES FOR SERVICES,43710 - REIMBURSEMENT OF EXPENSE,91.21,83.50373041234471,193.6024802238853,153.9909217364346
3959,3959,40 -  ENGINEERING,40113 - ENG ADMIN FLEET MAINTENANCE,Revenue,43 - CHARGES FOR SERVICES,43710 - REIMBURSEMENT OF EXPENSE,91.44,0.0,0.0,0.0
3960,3960,40 -  ENGINEERING,40360 - ENG FAC MGMT ADMIN,Revenue,43 - CHARGES FOR SERVICES,43710 - REIMBURSEMENT OF EXPENSE,92.0,0.0,0.0,0.0
3961,3961,51 -  PARKS,51243 - PARK MTC CENTRAL PARKS,Revenue,49 - TRANSFER IN,49150 - TRANSFER IN FROM PERMANENT,92.5,123.78992293101385,0.0,1419.0142874042408
3962,3962,51 -  PARKS,51310 - PARK PLANNING DEVELOP ADMIN,Revenue,43 - CHARGES FOR SERVICES,43522 - FACILITY RENTAL,92.64,765.6357217314035,2133.8940037899865,303.36731661948386
3963,3963,40 -  ENGINEERING,40138 - ENG SIDEWALKS PATH MAINT,Revenue,43 - CHARGES FOR SERVICES,43710 - REIMBURSEMENT OF EXPENSE,92.95,0.0,0.0,0.0
3964,3964,10 -  ASSESSOR,10140 - ASSESSOR TAX ROLL PREPARATION,Expense,54 - PURCHASED SERVICES,54645 - CONSULTING SERVICES,93.19,129.60309771185428,187.18300404516197,135.2491343933819
3965,3965,10 -  ASSESSOR,10140 - ASSESSOR TAX ROLL PREPARATION,Expense,54 - PURCHASED SERVICES,54650 - ADVERTISING SERVICES,93.6,661.0084788701106,1230.3090947120072,0.0
3966,3966,14 -  COMMON COUNCIL,14100 - COMMON COUNCIL,Expense,53 - SUPPLIES,53410 - MACHINERY AND EQUIPMENT,93.7,0.0,0.0,0.0
